nichd,gam_score,ade
early_childhood,0.983569734376567,21602919_36313350
infancy,0.410375725234684,21602919_36313350
late_adolescence,1.73248781728287,21602919_36313350
middle_childhood,1.24587732167478,21602919_36313350
term_neonatal,0.1138824093768,21602919_36313350
toddler,0.7027095315245,21602919_36313350
early_adolescence,1.18455872426279,21604436_35104326
early_childhood,0.667761258764328,21604436_35104326
infancy,0.156864616958794,21604436_35104326
late_adolescence,1.43422002394686,21604436_35104326
middle_childhood,0.927303530383104,21604436_35104326
term_neonatal,-0.0954780003326643,21604436_35104326
toddler,0.410821500885231,21604436_35104326
early_adolescence,5.37174858924702e-06,21604762_35707667
early_childhood,5.22096548104427e-06,21604762_35707667
infancy,4.56035202057735e-06,21604762_35707667
late_adolescence,5.34373581724474e-06,21604762_35707667
middle_childhood,5.36057944255004e-06,21604762_35707667
term_neonatal,4.20548688374364e-06,21604762_35707667
toddler,4.9216153830214e-06,21604762_35707667
early_adolescence,6.70340245118798e-05,21601399_45885569
early_childhood,4.02036358475407e-05,21601399_45885569
infancy,1.26450202749747e-05,21601399_45885569
late_adolescence,8.00521345904755e-05,21601399_45885569
middle_childhood,5.37259389685714e-05,21601399_45885569
term_neonatal,-1.19910926005354e-06,21601399_45885569
toddler,2.6473292188207e-05,21601399_45885569
early_adolescence,3.16991620116048e-05,21603900_36312070
early_childhood,2.51209371506287e-05,21603900_36312070
infancy,1.42040305993352e-05,21603900_36312070
late_adolescence,3.41629736953961e-05,21603900_36312070
middle_childhood,2.88318288211673e-05,21603900_36312070
term_neonatal,8.01618770054056e-06,21603900_36312070
toddler,2.00839602543716e-05,21603900_36312070
early_adolescence,1.9256541010172e-05,21603448_36110722
early_childhood,9.97989455535953e-06,21603448_36110722
infancy,1.47388890723513e-06,21603448_36110722
late_adolescence,2.4155012955329e-05,21603448_36110722
middle_childhood,1.45056115659432e-05,21603448_36110722
term_neonatal,-2.64798967538386e-06,21603448_36110722
toddler,5.65873387267715e-06,21603448_36110722
early_adolescence,-1.83012354270351e-06,21604431_43562827
early_childhood,-1.07731035454598e-06,21604431_43562827
infancy,-3.86661903348488e-07,21604431_43562827
late_adolescence,-2.23310312474279e-06,21604431_43562827
middle_childhood,-1.44213712527324e-06,21604431_43562827
term_neonatal,-4.72459625062322e-08,21604431_43562827
toddler,-7.28183339216084e-07,21604431_43562827
early_adolescence,3.95488274652672,21603911_36718583
early_childhood,2.75699560318267,21603911_36718583
infancy,1.24967839247906,21603911_36718583
late_adolescence,4.45762481063477,21603911_36718583
middle_childhood,3.40920896287765,21603911_36718583
term_neonatal,0.459730419420594,21603911_36718583
toddler,2.0240982533174,21603911_36718583
early_adolescence,1.35384827857538e-05,21604436_37420486
early_childhood,8.32546156700776e-06,21604436_37420486
infancy,2.71294808031265e-06,21604436_37420486
late_adolescence,1.59824805126804e-05,21604436_37420486
middle_childhood,1.10096493363749e-05,21604436_37420486
term_neonatal,-1.27520541839163e-07,21604436_37420486
toddler,5.54080792990902e-06,21604436_37420486
early_adolescence,-1.97008324228425e-06,21603909_36110059
early_childhood,-1.17365259073366e-06,21603909_36110059
infancy,-2.89686571610198e-07,21603909_36110059
late_adolescence,-2.33585902724202e-06,21603909_36110059
middle_childhood,-1.58624751756871e-06,21603909_36110059
term_neonatal,1.55884707392172e-07,21603909_36110059
toddler,-7.37137152905973e-07,21603909_36110059
early_adolescence,-0.348248651573799,21604566_36918869
early_childhood,-0.219391186344588,21604566_36918869
infancy,-0.089089360510857,21604566_36918869
late_adolescence,-0.412314195631907,21604566_36918869
middle_childhood,-0.283971657618458,21604566_36918869
term_neonatal,-0.0236194464772651,21604566_36918869
toddler,-0.154396053695282,21604566_36918869
early_adolescence,0.478409256731568,21603980_35708608
early_childhood,0.279929449658053,21603980_35708608
infancy,0.0818259649080708,21603980_35708608
late_adolescence,0.580940076202211,21603980_35708608
middle_childhood,0.378414954047178,21603980_35708608
term_neonatal,-0.0172244012823089,21603980_35708608
toddler,0.180982255409321,21603980_35708608
early_adolescence,0.000290917643386287,21601860_37320109
early_childhood,0.000173743872015511,21601860_37320109
infancy,3.0128771360761e-05,21601860_37320109
late_adolescence,0.000338068890494869,21601860_37320109
middle_childhood,0.000237406821012612,21601860_37320109
term_neonatal,-4.47380740978756e-05,21601860_37320109
toddler,0.000103641561095535,21601860_37320109
early_adolescence,2.94280119235183e-05,21604574_35708160
early_childhood,1.95194661742494e-05,21604574_35708160
infancy,9.83818364096682e-06,21604574_35708160
late_adolescence,3.43537261855969e-05,21604574_35708160
middle_childhood,2.4453407205884e-05,21604574_35708160
term_neonatal,4.94103826181389e-06,21604574_35708160
toddler,1.46667152099014e-05,21604574_35708160
early_adolescence,3.13077146415801,21602732_36109997
early_childhood,2.13706506170956,21602732_36109997
infancy,0.932807449808602,21602732_36109997
late_adolescence,3.55827549976543,21602732_36109997
middle_childhood,2.67014238398364,21602732_36109997
term_neonatal,0.305816499723766,21602732_36109997
toddler,1.5491661965936,21602732_36109997
early_adolescence,2.95669613205778e-05,21601431_35607053
early_childhood,1.72611809378518e-05,21601431_35607053
infancy,5.04808296810748e-06,21601431_35607053
late_adolescence,3.5635714521651e-05,21601431_35607053
middle_childhood,2.34207120311047e-05,21601431_35607053
term_neonatal,-1.01896607097342e-06,21601431_35607053
toddler,1.11358943156213e-05,21601431_35607053
early_adolescence,0.001303138011366,21603738_35205038
early_childhood,0.000761798166685254,21603738_35205038
infancy,0.000214170583374904,21603738_35205038
late_adolescence,0.00157031540234644,21603738_35205038
middle_childhood,0.00103392618408998,21603738_35205038
term_neonatal,-5.97525599198228e-05,21603738_35205038
toddler,0.000488384548414953,21603738_35205038
early_adolescence,0.000319978549397066,21603968_36211385
early_childhood,0.00018762055392033,21603968_36211385
infancy,5.70432066488712e-05,21603968_36211385
late_adolescence,0.000387143113348714,21603968_36211385
middle_childhood,0.000253296916234207,21603968_36211385
term_neonatal,-8.28030941822069e-06,21603968_36211385
toddler,0.000122366357769204,21603968_36211385
early_adolescence,4.83023161091289e-06,21602499_37622460
early_childhood,4.0208053595502e-06,21602499_37622460
infancy,2.9361985385864e-06,21602499_37622460
late_adolescence,5.23651452077858e-06,21602499_37622460
middle_childhood,4.43945633587469e-06,21602499_37622460
term_neonatal,2.30418779145239e-06,21602499_37622460
toddler,3.51409694149488e-06,21602499_37622460
early_adolescence,3.85710521513162e-06,21602898_37219932
early_childhood,2.55438267272203e-06,21602898_37219932
infancy,1.00056916441803e-06,21602898_37219932
late_adolescence,4.42605337548101e-06,21602898_37219932
middle_childhood,3.25038079496374e-06,21602898_37219932
term_neonatal,1.96877673755779e-07,21602898_37219932
toddler,1.79329104813914e-06,21602898_37219932
early_adolescence,2.44841023646918,21603391_35708628
early_childhood,1.32430246147136,21603391_35708628
infancy,0.285983495264387,21603391_35708628
late_adolescence,3.04652552154483,21603391_35708628
middle_childhood,1.87305009434808,21603391_35708628
term_neonatal,-0.219792342410453,21603391_35708628
toddler,0.798010888025412,21603391_35708628
early_adolescence,2.3536818648241,21600448_35808859
early_childhood,1.40262432697909,21600448_35808859
infancy,0.442174391145093,21600448_35808859
late_adolescence,2.83661884807244,21600448_35808859
middle_childhood,1.88017216478619,21600448_35808859
term_neonatal,-0.0374227413274001,21600448_35808859
toddler,0.922316863992298,21600448_35808859
early_adolescence,0.0149682516243256,21601423_36718301
early_childhood,0.00899421011861222,21601423_36718301
infancy,0.00308495304033779,21601423_36718301
late_adolescence,0.0179686898966242,21601423_36718301
middle_childhood,0.0119715412843183,21601423_36718301
term_neonatal,0.000131334597814003,21601423_36718301
toddler,0.00603522535698356,21601423_36718301
early_adolescence,-3.11249872078065e-05,40255958_35205038
early_childhood,-9.27667241183745e-06,40255958_35205038
infancy,1.03177508480699e-05,40255958_35205038
late_adolescence,-4.32380239856146e-05,40255958_35205038
middle_childhood,-1.95573390024279e-05,40255958_35205038
term_neonatal,2.05437218586413e-05,40255958_35205038
toddler,4.48600130718071e-07,40255958_35205038
early_adolescence,1.92632120955569e-05,21600099_36416606
early_childhood,2.28155484944116e-05,21600099_36416606
infancy,1.88759193749215e-05,21600099_36416606
late_adolescence,1.64933060470944e-05,21600099_36416606
middle_childhood,2.17030241649017e-05,21600099_36416606
term_neonatal,1.55790732968596e-05,21600099_36416606
toddler,2.16057731922329e-05,21600099_36416606
early_adolescence,0.802145466815322,21601432_35707763
early_childhood,0.546337778694454,21601432_35707763
infancy,0.302636734616079,21601432_35707763
late_adolescence,0.932161205586592,21601432_35707763
middle_childhood,0.674397975274506,21601432_35707763
term_neonatal,0.188357810242153,21601432_35707763
toddler,0.421570840055048,21601432_35707763
early_adolescence,0.00109548964141428,21604941_37019318
early_childhood,0.000852222371521178,21604941_37019318
infancy,0.000488721990628116,21604941_37019318
late_adolescence,0.00120076339927706,21604941_37019318
middle_childhood,0.00098454012313794,21604941_37019318
term_neonatal,0.000285533164799312,21604941_37019318
toddler,0.000682722793388255,21604941_37019318
early_adolescence,-0.000134253683180779,21604760_35809072
early_childhood,-8.49559318654066e-05,21604760_35809072
infancy,-3.34929637433477e-05,21604760_35809072
late_adolescence,-0.000158088351303815,21604760_35809072
middle_childhood,-0.000109952176997579,21604760_35809072
term_neonatal,-7.46348485738209e-06,21604760_35809072
toddler,-5.9388266130679e-05,21604760_35809072
early_adolescence,0.73535040976758,21601670_36211556
early_childhood,0.458173192859083,21601670_36211556
infancy,0.186393631367403,21601670_36211556
late_adolescence,0.874159888714336,21601670_36211556
middle_childhood,0.596409330143694,21601670_36211556
term_neonatal,0.05028404616962,21601670_36211556
toddler,0.321774081082078,21601670_36211556
early_adolescence,0.000168976153869124,21603181_37522220
early_childhood,8.52027419960525e-05,21603181_37522220
infancy,2.78233261922192e-06,21603181_37522220
late_adolescence,0.000210482098726902,21603181_37522220
middle_childhood,0.000127056647403657,21603181_37522220
term_neonatal,-3.77858626930534e-05,21603181_37522220
toddler,4.37178861034885e-05,21603181_37522220
early_adolescence,1.407545499857,21603448_37320131
early_childhood,1.65798867213559,21603448_37320131
infancy,1.33609479160577,21603448_37320131
late_adolescence,1.13502905755878,21603448_37320131
middle_childhood,1.60459562092568,21603448_37320131
term_neonatal,1.07019178408673,21603448_37320131
toddler,1.55588537624489,21603448_37320131
early_adolescence,-3.55880669485243e-06,21603497_36918962
early_childhood,-2.06306975755213e-06,21603497_36918962
infancy,-6.44094346786878e-07,21603497_36918962
late_adolescence,-4.32691263570556e-06,21603497_36918962
middle_childhood,-2.79887150533575e-06,21603497_36918962
term_neonatal,5.5150778894073e-08,21603497_36918962
toddler,-1.34773881615983e-06,21603497_36918962
early_adolescence,0.00071601452828255,21600663_35809121
early_childhood,0.000472783243946381,21600663_35809121
infancy,0.000195503849638086,21600663_35809121
late_adolescence,0.000829862120324201,21600663_35809121
middle_childhood,0.00059876417183703,21600663_35809121
term_neonatal,5.19208043036515e-05,21600663_35809121
toddler,0.000337004809307844,21600663_35809121
early_adolescence,3.20031347166904e-07,21603967_36111049
early_childhood,1.59205450858525e-07,21603967_36111049
infancy,1.59405197723108e-09,21603967_36111049
late_adolescence,3.94426114508128e-07,21603967_36111049
middle_childhood,2.40246329000674e-07,21603967_36111049
term_neonatal,-7.53819480172013e-08,21603967_36111049
toddler,7.95894228099253e-08,21603967_36111049
early_adolescence,0.818369771880762,21604714_36718440
early_childhood,0.467935790187355,21604714_36718440
infancy,0.119331059062721,21604714_36718440
late_adolescence,0.993256358322553,21604714_36718440
middle_childhood,0.643470199501387,21604714_36718440
term_neonatal,-0.0537938821053048,21604714_36718440
toddler,0.293086800765906,21604714_36718440
early_adolescence,-6.84494862737624e-06,21600303_36110930
early_childhood,-4.26174215658328e-06,21600303_36110930
infancy,-1.64171069952516e-06,21600303_36110930
late_adolescence,-8.14791946476725e-06,21600303_36110930
middle_childhood,-5.55573754697794e-06,21600303_36110930
term_neonatal,-3.24626300894581e-07,21600303_36110930
toddler,-2.95548080984187e-06,21600303_36110930
early_adolescence,1.38443139008577,21604544_35506786
early_childhood,0.762829271811475,21604544_35506786
infancy,0.182200040132187,21604544_35506786
late_adolescence,1.71193980807787,21604544_35506786
middle_childhood,1.06718134793466,21604544_35506786
term_neonatal,-0.101818278780719,21604544_35506786
toddler,0.469137740657915,21604544_35506786
early_adolescence,0.000288862277550935,21600954_35809072
early_childhood,0.000162894046027676,21600954_35809072
infancy,3.8092396976241e-05,21600954_35809072
late_adolescence,0.000350783847081221,21600954_35809072
middle_childhood,0.00022593611368521,21600954_35809072
term_neonatal,-2.37686715101213e-05,21600954_35809072
toddler,0.000100272857022739,21600954_35809072
early_adolescence,0.00119184118870379,21600646_46276591
early_childhood,0.000728101219912026,21600646_46276591
infancy,0.000258970694102602,21600646_46276591
late_adolescence,0.00142445936198503,21600646_46276591
middle_childhood,0.000960120404337311,21600646_46276591
term_neonatal,2.19025122497767e-05,21600646_46276591
toddler,0.00049491846241306,21600646_46276591
early_adolescence,2.03084077317755e-05,21604433_36718201
early_childhood,1.51783566468027e-05,21604433_36718201
infancy,9.11593212707058e-06,21604433_36718201
late_adolescence,2.27308317896716e-05,21604433_36718201
middle_childhood,1.7836765822764e-05,21604433_36718201
term_neonatal,5.86900447855089e-06,21604433_36718201
toddler,1.22755014914762e-05,21604433_36718201
early_adolescence,4.8209076683559e-06,21602102_37219934
early_childhood,2.98950863159352e-06,21602102_37219934
infancy,1.04731913352264e-06,21602102_37219934
